2270
16916998	1.839	0.026	188
16920611	2.52	0.11	172
16920628	2.679	0.08	216
16920629	2.695	0.093	66
16920838	1.897	0.017	14052
16920839	2.116	0.054	43
16920847	2.171	0.048	44
16920848	2.453	0.054	8
16921094	1.809	0.012	19
16990260	2.723	0.104	44
16990261	2.92	0.088	165
16990470	2.119	0.027	813
16990471	2.029	0.161	49
16990472	2.253	-1.0	1
16990479	2.489	0.038	16
16990726	2.081	0.106	17
16994357	2.905	0.095	952
16994566	2.096	0.019	5472
16994567	2.26	0.068	153
16994575	2.499	0.055	12
16994822	2.017	0.024	248
16994823	2.198	0.0	2
17846534	1.579	0.004	6
17850630	1.477	0.05	197531
17850631	1.443	0.038	27211
17850639	1.805	0.021	7309
17850640	1.79	0.019	1077
17850886	1.435	0.057	17820
17850887	1.402	0.027	86
17850896	1.762	0.015	14010
17854727	1.402	0.025	779
17854735	1.618	0.073	435
17854736	1.686	0.042	102
17854982	1.321	0.014	120
17854983	1.255	0.007	2
17854991	1.727	0.0	2
17854992	1.617	0.031	622
17887503	2.189	0.045	110
17887504	2.237	-1.0	1
17887750	1.754	0.029	45
17887760	2.181	-1.0	1
17891600	2.243	0.132	11
17891856	2.171	-1.0	1
18899462	1.374	0.015	644
18899472	1.719	0.024	8
18940432	2.113	0.041	3
33611790	2.18	0.03	92
33611809	2.216	-1.0	1
33611810	1.697	0.283	3
33611828	2.321	-1.0	1
33612038	1.797	0.039	15
33612039	1.619	0.04	8
33612040	1.9	0.064	7
33612047	2.359	0.141	30
33612048	1.957	-1.0	1
33612294	1.798	0.012	4
33624117	2.68	0.0	2
33624328	1.422	0.036	2907
33685536	2.58	0.203	15
33685537	2.49	0.14	7
33685539	2.768	-1.0	1
33685766	1.918	0.053	16
33685767	1.701	-1.0	1
33685768	1.986	0.124	30
33685775	2.446	0.074	88
33685776	2.433	0.1	9
33686022	1.761	-1.0	1
33689633	2.274	0.009	2
33689634	2.293	0.0	2
33689653	2.626	0.067	4
33689862	1.847	0.036	10
33689863	1.776	-1.0	1
33689864	1.651	0.014	66
33689871	2.261	0.077	6
33689872	2.144	0.048	6
33693731	2.679	0.103	4
33693748	2.876	0.218	8
33693749	2.85	0.022	7
33693958	1.795	0.034	5
33693959	1.777	0.067	9
33693960	1.617	0.036	165
33693967	2.104	0.024	320
33697844	2.935	0.0	2
33698055	1.846	-1.0	1
33698056	1.612	0.028	8
33767476	2.657	-1.0	1
33767477	2.898	0.078	3
33767686	2.068	-1.0	1
33767687	1.865	-1.0	1
33767688	1.857	0.3	6
33767695	2.363	0.01	7
33767696	2.76	0.279	3
33771573	3.075	0.074	13
33771783	2.022	0.016	5
33771784	1.797	0.027	101
33771791	2.552	-1.0	1
33771792	2.616	0.135	3
34623750	1.556	0.01	7
34627846	1.339	0.077	66254
34627847	1.286	0.024	27881
34627848	1.216	0.019	156731
34627855	1.721	0.057	367
34627856	1.67	0.025	4767
34628102	1.31	0.017	693
34628112	1.679	0.016	8
34631943	1.258	0.023	1740
34631944	1.219	0.014	17551
34631951	1.585	0.049	1259
34631952	1.62	0.042	78
34632198	1.176	0.04	197
34632199	1.175	0.076	92
34632207	1.74	0.0	2
34632208	1.534	0.022	108
34636040	1.176	0.019	7
34636047	1.482	0.02	4992
34636048	1.495	0.029	2391
34636294	1.163	0.04	67
34636295	1.111	0.035	20
34636304	1.432	0.014	34976
34664719	2.123	0.072	84
34664720	1.945	0.026	847
34664966	1.669	0.049	38
34664967	1.554	0.039	28
34664975	2.283	0.0	2
34668816	1.905	0.021	4
34669062	1.634	0.057	151
34669071	1.922	0.01	2
35676678	1.259	0.018	43
52453894	1.196	0.051	8051
52453895	1.143	0.014	14695
52453896	1.396	0.158	10
52453903	1.538	0.014	3
52457991	1.125	0.015	602
52458000	1.392	0.037	3
83914759	1.387	0.017	6
83915013	1.435	0.009	4
83915014	1.372	0.023	51389
83915015	1.356	0.02	9209
83915023	1.68	0.024	51
83919110	1.371	0.017	9274
83919111	1.407	0.021	1061
83919119	1.676	0.018	9
83951650	2.221	0.036	4
83951878	1.727	0.027	21944
83951879	1.615	0.028	996
83951887	2.089	-1.0	1
83951888	2.327	0.084	11
84025378	2.29	0.0	2
84025606	1.879	0.022	569
84025607	1.796	0.044	254
84959494	1.424	0.025	32652
84959495	1.38	0.019	15234
84959503	1.781	0.015	17
84959504	1.73	0.025	36
84963591	1.376	0.022	2482
84963599	1.719	0.049	2
84963600	1.901	0.17	11
100802822	1.849	0.009	5
100802823	1.832	0.019	4
101732615	1.429	0.012	4
101736710	1.366	0.026	48736
101736711	1.321	0.02	24294
101736719	1.723	0.021	36
101736720	1.701	0.03	31
101740807	1.309	0.017	3217
101740815	1.669	0.025	36
101740816	1.589	0.025	11
101773584	2.426	0.092	4
